Id,Annee,Mois,Jour,Heure,Minute,Instant,Posan,JourSemaine,JourFerie,Forecasted.Total.Load,Forecasted.Zonal.Load,Zonal.Price,prix decalees,Prix predicted by linear regression,zonal price - prix regression
17895,2013,1,15,14,0,14,0.03995889942,2,0,19118,6449,42.67,43.29,52.3481040854326,-9.6781040854326
17896,2013,1,15,15,0,15,0.0400730677,2,0,19117,6453,43.29,42.67,52.343698922569764,-9.053698922569765
17897,2013,1,15,16,0,16,0.04018723599,2,0,19582,6553,47.34,43.29,54.39209965378729,-7.0520996537872875
17898,2013,1,15,17,0,17,0.04030140427,2,0,20986,6778,60.43,47.34,60.5769483132054,-0.14694831320539947
17899,2013,1,15,18,0,18,0.04041557255,2,0,21249,6696,52.21,60.43,61.73550614613058,-9.525506146130581
17900,2013,1,15,19,0,19,0.04052974084,2,0,20818,6518,49.05,52.21,59.83688095224938,-10.786880952249383
17901,2013,1,15,20,0,20,0.04064390912,2,0,20136,6310,46.97,49.05,56.83255987979701,-9.862559879797011
17902,2013,1,15,21,0,21,0.04075807741,2,0,19111,6040,44.11,46.97,52.317267945392764,-8.207267945392765
17903,2013,1,15,22,0,22,0.04087224569,2,0,17728,5672,38.63,44.11,46.22492770609416,-7.594927706094154
17904,2013,1,15,23,0,23,0.04098641397,2,0,16269,5212,34.64,38.63,39.79779508922022,-5.1577950892202225
17905,2013,1,16,0,0,0,0.04110058226,3,0,15289,4818,40.09,34.64,35.48073548364348,4.609264516356525
17906,2013,1,16,1,0,1,0.04121475054,3,0,14646,4570,36.62,40.09,32.64821576284161,3.9717842371583885
17907,2013,1,16,2,0,2,0.04132891883,3,0,14299,4421,33.26,36.62,31.11962424943841,2.1403757505615886
17908,2013,1,16,3,0,3,0.04144308711,3,0,14164,4358,33.56,33.26,30.524927262955906,3.0350727370440964
17909,2013,1,16,4,0,4,0.04155725539,3,0,14424,4393,33.11,33.56,31.67026960729259,1.4397303927074105
17910,2013,1,16,5,0,5,0.04167142368,3,0,15322,4633,37.79,33.11,35.62610585811699,2.1638941418830058
17911,2013,1,16,6,0,6,0.04178559196,3,0,17093,5177,46.77,37.79,43.42764928819495,3.3423507118050537
17912,2013,1,16,7,0,7,0.04189976025,3,0,18582,5757,51.48,46.77,49.986936790953884,1.4930632090461131
17913,2013,1,16,8,0,8,0.04201392853,3,0,19101,6142,50.25,51.48,52.273216316764426,-2.023216316764426
17914,2013,1,16,9,0,9,0.04212809681,3,0,19503,6409,51.18,50.25,54.04409178762345,-2.864091787623451
17915,2013,1,16,10,0,10,0.0422422651,3,0,19723,6532,52.13,51.18,55.01322761744681,-2.8832276174468063
17916,2013,1,16,11,0,11,0.04235643338,3,0,19769,6590,50.81,52.13,55.21586510913715,-4.405865109137146
17917,2013,1,16,12,0,12,0.04247060167,3,0,19715,6616,50.02,50.81,54.97798631454415,-4.957986314544144
17918,2013,1,16,13,0,13,0.04258476995,3,0,19649,6622,49.57,50.02,54.68724556559713,-5.1172455655971305
17919,2013,1,16,14,0,14,0.04269893823,3,0,19537,6615,48.07,49.57,54.19386732495979,-6.1238673249597895
17920,2013,1,16,15,0,15,0.04281310652,3,0,19525,6626,48.73,48.07,54.14100537060579,-5.411005370605793
17921,2013,1,16,16,0,16,0.0429272748,3,0,19946,6718,53.5,48.73,55.99557893585865,-2.495578935858653
17922,2013,1,16,17,0,17,0.04304144309,3,0,21242,6920,68.85,53.5,61.704670006090744,7.14532999390925
17923,2013,1,16,18,0,18,0.04315561137,3,0,21445,6824,61.2,68.85,62.598918067245926,-1.3989180672459227
17924,2013,1,16,19,0,19,0.04326977966,3,0,20979,6629,55.79,61.2,60.54611217316556,-4.756112173165562
17925,2013,1,16,20,0,20,0.04338394794,3,0,20284,6415,50.89,55.79,57.48452398349635,-6.594523983496352
17926,2013,1,16,21,0,21,0.04349811622,3,0,19289,6151,46.2,50.89,53.10138693497711,-6.901386934977104
17927,2013,1,16,22,0,22,0.04361228451,3,0,17905,5783,40.61,46.2,47.004641532815675,-6.394641532815676
17928,2013,1,16,23,0,23,0.04372645279,3,0,16461,5330,41.19,40.61,40.64358635888424,0.5464136411157554
17929,2013,1,17,0,0,0,0.04384062108,4,0,15477,4895,48.07,41.19,36.30890610185616,11.76109389814384
17930,2013,1,17,1,0,1,0.04395478936,4,0,14819,4624,44.61,48.07,33.41030893811179,11.19969106188821
17931,2013,1,17,2,0,2,0.04406895764,4,0,14461,4463,42.47,44.61,31.83326063321742,10.636739366782578
17932,2013,1,17,3,0,3,0.04418312593,4,0,14328,4395,42.25,42.47,31.24737397246058,11.00262602753942
17933,2013,1,17,4,0,4,0.04429729421,4,0,14566,4426,40.87,42.25,32.29580273381493,8.574197266185067
17934,2013,1,17,5,0,5,0.0444114625,4,0,15423,4659,45.59,40.87,36.07102730726316,9.518972692736845
17935,2013,1,17,6,0,6,0.04452563078,4,0,17170,5188,59.42,45.59,43.76684682863313,15.653153171366874
17936,2013,1,17,7,0,7,0.04463979906,4,0,18684,5758,67.11,59.42,50.4362634029629,16.6737365970371
17937,2013,1,17,8,0,8,0.04475396735,4,0,19240,6131,64.13,67.11,52.88553395469827,11.244466045301728
17938,2013,1,17,9,0,9,0.04486813563,4,0,19658,6384,65.08,64.13,54.72689203136263,10.353107968637367
17939,2013,1,17,10,0,10,0.04498230392,4,0,19896,6493,66.08,65.08,55.77532079271699,10.304679207283009
17940,2013,1,17,11,0,11,0.0450964722,4,0,19950,6539,65.49,66.08,56.01319958730999,9.476800412690004
17941,2013,1,17,12,0,12,0.04521064048,4,0,19898,6560,63.02,65.49,55.78413111844265,7.2358688815573515
17942,2013,1,17,13,0,13,0.04532480877,4,0,19852,6564,62.36,63.02,55.58149362675231,6.778506373247687
17943,2013,1,17,14,0,14,0.04543897705,4,0,19751,6552,61.46,62.36,55.13657217760615,6.323427822393853
17944,2013,1,17,15,0,15,0.04555314534,4,0,19768,6564,61.59,61.46,55.21145994627431,6.378540053725693
17945,2013,1,17,16,0,16,0.04566731362,4,0,20172,6652,64.81,61.59,56.99114574285901,7.818854257140991
17946,2013,1,17,17,0,17,0.0457814819,4,0,21437,6854,86.34,64.81,62.56367676434326,23.77632323565674
17947,2013,1,17,18,0,18,0.04589565019,4,0,21675,6765,74.39,86.34,63.61210552569762,10.777894474302379
17948,2013,1,17,19,0,19,0.04600981847,4,0,21253,6575,70.29,74.39,61.75312679758192,8.536873202418086
17949,2013,1,17,20,0,20,0.04612398676,4,0,20631,6370,65.16,70.29,59.01311549689954,6.146884503100459
17950,2013,1,17,21,0,21,0.04623815504,4,0,19695,6116,59.81,65.16,54.88988305728747,4.920116942712532
17951,2013,1,17,22,0,22,0.04635232332,4,0,18379,5769,55.45,59.81,49.0926887297987,6.357311270201301
17952,2013,1,17,23,0,23,0.04646649161,4,0,17000,5338,52.85,55.45,43.01796914195145,9.832030858048554
17953,2013,1,18,0,0,0,0.04658065989,5,0,15912,4841,59.45,52.85,38.2251519471887,21.224848052811303
17954,2013,1,18,1,0,1,0.04669482818,5,0,15298,4622,55,59.45,35.52038194940898,19.47961805059102
17955,2013,1,18,2,0,2,0.04680899646,5,0,14972,4489,52.17,55,34.084298856125294,18.085701143874708
17956,2013,1,18,3,0,3,0.04692316474,5,0,14865,4429,51.22,52.17,33.612946429802115,17.607053570197884
17957,2013,1,18,4,0,4,0.04703733303,5,0,15144,4443,49.99,51.22,34.841986868532636,15.148013131467366
17958,2013,1,18,5,0,5,0.04715150131,5,0,15980,4676,56,49.99,38.52470302186136,17.475296978138637
17959,2013,1,18,6,0,6,0.0472656696,5,0,17759,5192,71.85,56,46.361487754841995,25.488512245158
17960,2013,1,18,7,0,7,0.04737983788,5,0,19309,5772,85.72,71.85,53.189490192233784,32.530509807766215
17961,2013,1,18,8,0,8,0.04749400617,5,0,19881,6162,81.12,85.72,55.70924334977449,25.410756650225515
17962,2013,1,18,9,0,9,0.04760817445,5,0,20274,6428,81.42,81.12,57.440472354868014,23.979527645131988
17963,2013,1,18,10,0,10,0.04772234273,5,0,20462,6550,82.21,81.42,58.268642973080695,23.9413570269193
17964,2013,1,18,11,0,11,0.04783651102,5,0,20455,6599,79.28,82.21,58.23780683304086,21.042193166959144
17965,2013,1,18,12,0,12,0.0479506793,5,0,20317,6607,76.55,79.28,57.62989435796985,18.920105642030144
17966,2013,1,18,13,0,13,0.04806484759,5,0,20195,6600,77.49,76.55,57.092464488704174,20.39753551129582
17967,2013,1,18,14,0,14,0.04817901587,5,0,20008,6576,72.07,77.49,56.26869903335433,15.801300966645663
17968,2013,1,18,15,0,15,0.04829318415,5,0,19918,6575,74.17,72.07,55.87223437569933,18.297765624300673
17969,2013,1,18,16,0,16,0.04840735244,5,0,20228,6646,78.45,74.17,57.237834863177675,21.21216513682233
17970,2013,1,18,17,0,17,0.04852152072,5,0,21437,6830,101.35,78.45,62.56367676434326,38.78632323565673
17971,2013,1,18,18,0,18,0.04863568901,5,0,21645,6739,92.07,101.35,63.47995063981261,28.590049360187386
17972,2013,1,18,19,0,19,0.04874985729,5,0,21148,6538,79.25,92.07,61.29058469698442,17.959415303015582
17973,2013,1,18,20,0,20,0.04886402557,5,0,20557,6331,73.36,79.25,58.687133445049874,14.672866554950126
17974,2013,1,18,21,0,21,0.04897819386,5,0,19769,6112,71.87,73.36,55.21586510913715,16.654134890862856
17975,2013,1,18,22,0,22,0.04909236214,5,0,18616,5841,73.1,71.87,50.13671232829022,22.96328767170977
17976,2013,1,18,23,0,23,0.04920653043,5,0,17311,5480,65.84,73.1,44.38797479229263,21.452025207707372
17977,2013,1,19,0,0,0,0.04932069871,6,0,16138,5049,60.61,65.84,39.22071875418904,21.389281245810956
17978,2013,1,19,1,0,1,0.04943486699,6,0,15432,4798,56.62,60.61,36.11067377302866,20.50932622697134
17979,2013,1,19,2,0,2,0.04954903528,6,0,14993,4626,49.98,56.62,34.176807276244794,15.803192723755203
17980,2013,1,19,3,0,3,0.04966320356,6,0,14747,4534,48.45,49.98,33.093137211987774,15.35686278801223
17981,2013,1,19,4,0,4,0.04977737185,6,0,14482,4427,49.93,48.45,31.92576905333693,18.00423094666307
17982,2013,1,19,5,0,5,0.04989154013,6,0,14636,4405,49.96,49.93,32.60416413421327,17.35583586578673
17983,2013,1,19,6,0,6,0.05000570841,6,0,15330,4544,59.28,49.96,35.661347161019656,23.618652838980346
17984,2013,1,19,7,0,7,0.0501198767,6,0,16470,4850,69.14,59.28,40.68323282464974,28.456767175350258
17985,2013,1,19,8,0,8,0.05023404498,6,0,17303,5163,73.21,69.14,44.35273348938997,28.857266510610025
17986,2013,1,19,9,0,9,0.05034821327,6,0,17970,5463,81.63,73.21,47.29097711889984,34.339022881100156
17987,2013,1,19,10,0,10,0.05046238155,6,0,18335,5648,89.02,81.63,48.89886156383404,40.12113843616596
17988,2013,1,19,11,0,11,0.05057654983,6,0,18430,5725,88.71,89.02,49.31735203580322,39.392647964196776
17989,2013,1,19,12,0,12,0.05069071812,6,0,18282,5722,80.81,88.71,48.665387932103876,32.14461206789613
17990,2013,1,19,13,0,13,0.0508048864,6,0,18112,5702,78.94,80.81,47.916510245422195,31.023489754577803
17991,2013,1,19,14,0,14,0.05091905469,6,0,17911,5655,67.5,78.94,47.031072509992676,20.468927490007324
17992,2013,1,19,15,0,15,0.05103322297,6,0,17831,5616,77.55,67.5,46.678659480966,30.871340519034
17993,2013,1,19,16,0,16,0.05114739125,6,0,18209,5680,83.58,77.55,48.343811043117036,35.23618895688296
17994,2013,1,19,17,0,17,0.05126155954,6,0,19469,5971,104.23,83.58,53.894316250287126,50.33568374971288
17995,2013,1,19,18,0,18,0.05137572782,6,0,19824,6052,98.1,104.23,55.45814906659299,42.64185093340701
17996,2013,1,19,19,0,19,0.05148989611,6,0,19495,5982,96.03,98.1,54.00885048472079,42.02114951527921
17997,2013,1,19,20,0,20,0.05160406439,6,0,19024,5856,94.51,96.03,51.93401877632626,42.57598122367374
17998,2013,1,19,21,0,21,0.05171823267,6,0,18417,5715,91.96,94.51,49.26008491858638,42.699915081413614
17999,2013,1,19,22,0,22,0.05183240096,6,0,17543,5527,66.35,91.96,45.409972576469976,20.94002742353002
18000,2013,1,19,23,0,23,0.05194656924,6,0,16493,5253,57.3,66.35,40.784551570494905,16.515448429505092
18001,2013,1,20,0,0,0,0.05206073753,0,1,15389,4871,56.1,57.3,35.92125176992682,20.178748230073182
18002,2013,1,20,1,0,1,0.05217490581,0,1,14871,4680,54.2,56.1,33.639377406979115,20.560622593020888
18003,2013,1,20,2,0,2,0.0522890741,0,1,14530,4542,49.57,54.2,32.13721687075293,17.43278312924707
18004,2013,1,20,3,0,3,0.05240324238,0,1,14338,4470,45.82,49.57,31.291425601088918,14.528574398911083
18005,2013,1,20,4,0,4,0.05251741066,0,1,14035,4372,47.92,45.82,29.956661253650395,17.963338746349606
18006,2013,1,20,5,0,5,0.05263157895,0,1,13972,4294,48.12,47.92,29.679135993291887,18.44086400670811
18007,2013,1,20,6,0,6,0.05274574723,0,1,14266,4311,51.36,48.12,30.97425387496491,20.38574612503509
18008,2013,1,20,7,0,7,0.05285991552,0,1,15110,4498,52.54,51.36,34.69221133119631,17.847788668803688
18009,2013,1,20,8,0,8,0.0529740838,0,1,15921,4743,57.77,52.54,38.2647984129542,19.505201587045804
18010,2013,1,20,9,0,9,0.05308825208,0,1,16688,5032,65.55,57.77,41.643558328747424,23.906441671252573
18011,2013,1,20,10,0,10,0.05320242037,0,1,17215,5235,70.01,65.55,43.96507915746063,26.044920842539376
18012,2013,1,20,11,0,11,0.05331658865,0,1,17515,5358,68.57,70.01,45.28662801631065,23.283371983689342
18013,2013,1,20,12,0,12,0.05343075694,0,1,17544,5406,63.19,68.57,45.414377739332814,17.775622260667184
18014,2013,1,20,13,0,13,0.05354492522,0,1,17492,5427,59.65,63.19,45.185309270465474,14.464690729534524
18015,2013,1,20,14,0,14,0.0536590935,0,1,17431,5425,57.69,59.65,44.916594335832634,12.773405664167363
18016,2013,1,20,15,0,15,0.05377326179,0,1,17497,5431,58.51,57.69,45.20733508477965,13.302664915220348
18017,2013,1,20,16,0,16,0.05388743007,0,1,17994,5531,64.89,58.51,47.396701027607854,17.493298972392147
18018,2013,1,20,17,0,17,0.05400159836,0,1,19295,5838,111.24,64.89,53.12781791215411,58.11218208784589
18019,2013,1,20,18,0,18,0.05411576664,0,1,19795,5956,109.09,111.24,55.33039934357081,53.75960065642919
18020,2013,1,20,19,0,19,0.05422993492,0,1,19633,5932,99.96,109.09,54.61676295979181,45.34323704020819
18021,2013,1,20,20,0,20,0.05434410321,0,1,19280,5867,99.51,99.96,53.06174046921161,46.4482595307884
18022,2013,1,20,21,0,21,0.05445827149,0,1,18690,5749,100.66,99.51,50.4626943801399,50.197305619860096
18023,2013,1,20,22,0,22,0.05457243978,0,1,17806,5545,63,100.66,46.56853040939517,16.431469590604827
18024,2013,1,20,23,0,23,0.05468660806,0,1,16835,5269,53.04,63,42.29111726958393,10.74888273041607
18025,2013,1,21,0,0,0,0.05480077634,1,1,15702,4855,60.35,53.04,37.30006774599368,23.049932254006322
18026,2013,1,21,1,0,1,0.05491494463,1,1,15233,4668,52.99,60.35,35.234046363324815,17.755953636675187
18027,2013,1,21,2,0,2,0.05502911291,1,1,14953,4537,49.87,52.99,34.000600761731455,15.869399238268542
18028,2013,1,21,3,0,3,0.0551432812,1,1,14837,4465,50.07,49.87,33.48960186964279,16.58039813035721
18029,2013,1,21,4,0,4,0.05525744948,1,1,15003,4455,49.88,50.07,34.22085890487313,15.65914109512687
18030,2013,1,21,5,0,5,0.05537161776,1,1,15627,4602,58.45,49.88,36.96968053128118,21.480319468718825
18031,2013,1,21,6,0,6,0.05548578605,1,1,16719,4907,80.74,58.45,41.78011837749525,38.959881622504746
18032,2013,1,21,7,0,7,0.05559995433,1,1,17873,5288,95.31,80.74,46.86367632120501,48.44632367879499
18033,2013,1,21,8,0,8,0.05571412262,1,1,18783,5650,112.43,95.31,50.8723745263834,61.5576254736166
18034,2013,1,21,9,0,9,0.0558282909,1,1,19615,5973,116.87,112.43,54.537470028260806,62.3325299717392
18035,2013,1,21,10,0,10,0.05594245918,1,1,20029,6158,127,116.87,56.36120745347383,70.63879254652616
18036,2013,1,21,11,0,11,0.05605662747,1,1,20194,6259,113.16,127,57.088059325841336,56.07194067415866
18037,2013,1,21,12,0,12,0.05617079575,1,1,20069,6281,108.53,113.16,56.53741396798717,51.99258603201283
18038,2013,1,21,13,0,13,0.05628496404,1,1,19895,6280,105.43,108.53,55.77091562985415,49.659084370145855
18039,2013,1,21,14,0,14,0.05639913232,1,1,19724,6265,104,105.43,55.01763278030965,48.98236721969035
18040,2013,1,21,15,0,15,0.05651330061,1,1,19665,6292,104.23,104,54.75772817140247,49.472271828597535
18041,2013,1,21,16,0,16,0.05662746889,1,1,20071,6389,126.09,104.23,56.54622429371283,69.54377570628716
18042,2013,1,21,17,0,17,0.05674163717,1,1,21389,6605,146.34,126.09,62.35222894692726,83.98777105307275
18043,2013,1,21,18,0,18,0.05685580546,1,1,21734,6584,144.04,146.34,63.872010134604785,80.16798986539521
18044,2013,1,21,19,0,19,0.05696997374,1,1,21319,6427,130.2,144.04,62.04386754652892,68.15613245347106
18045,2013,1,21,20,0,20,0.05708414203,1,1,20655,6237,123.22,130.2,59.11883940560754,64.10116059439247
18046,2013,1,21,21,0,21,0.05719831031,1,1,19703,6025,115.43,123.22,54.92512436019013,60.504875639809875
18047,2013,1,21,22,0,22,0.05731247859,1,1,18415,5720,107.96,115.43,49.25127459286072,58.708725407139276
18048,2013,1,21,23,0,23,0.05742664688,1,1,17066,5321,58.38,107.96,43.30870989089845,15.071290109101554
18049,2013,1,22,0,0,0,0.05754081516,2,0,15991,4851,72.6,58.38,38.57315981335254,34.026840186647455
18050,2013,1,22,1,0,1,0.05765498345,2,0,15631,4674,61.77,72.6,36.987301182732516,24.782698817267487
18051,2013,1,22,2,0,2,0.05776915173,2,0,15447,4569,61.02,61.77,36.17675121597116,24.843248784028845
18052,2013,1,22,3,0,3,0.05788332001,2,0,15386,4524,59.04,61.02,35.90803628133832,23.13196371866168
18053,2013,1,22,4,0,4,0.0579974883,2,0,15624,4563,60.24,59.04,36.95646504269268,23.283534957307324
18054,2013,1,22,5,0,5,0.05811165658,2,0,16572,4809,66.68,60.24,41.132559436658745,25.54744056334126
18055,2013,1,22,6,0,6,0.05822582487,2,0,18304,5322,102.84,66.68,48.7623015150862,54.0776984849138
18056,2013,1,22,7,0,7,0.05833999315,2,0,19816,5911,132.69,102.84,55.42290776369031,77.26709223630968
18057,2013,1,22,8,0,8,0.05845416143,2,0,20446,6310,129.59,132.69,58.19816036727536,71.39183963272464
18058,2013,1,22,9,0,9,0.05856832972,2,0,20889,6591,137.73,129.59,60.14964751551056,77.58035248448942
18059,2013,1,22,10,0,10,0.058682498,2,0,21152,6726,139.81,137.73,61.30820534843574,78.50179465156427
18060,2013,1,22,11,0,11,0.05879666629,2,0,21237,6791,137.36,139.81,61.68264419177658,75.67735580822344
18061,2013,1,22,12,0,12,0.05891083457,2,0,21152,6809,131,137.36,61.30820534843574,69.69179465156427
18062,2013,1,22,13,0,13,0.05902500285,2,0,21064,6809,126.87,131,60.9205510165064,65.9494489834936
18063,2013,1,22,14,0,14,0.05913917114,2,0,20931,6803,124.39,126.87,60.33466435574956,64.05533564425045
18064,2013,1,22,15,0,15,0.05925333942,2,0,20943,6826,131.32,124.39,60.38752631010356,70.93247368989643
18065,2013,1,22,16,0,16,0.05936750771,2,0,21332,6914,179.88,131.32,62.10113466374576,117.77886533625423
18066,2013,1,22,17,0,17,0.05948167599,2,0,22570,7086,194.66,179.88,67.5547262879335,127.10527371206649
18067,2013,1,22,18,0,18,0.05959584427,2,0,22978,7039,193.17,194.66,69.35203273596954,123.81796726403044
18068,2013,1,22,19,0,19,0.05971001256,2,0,22586,6861,180.01,193.17,67.62520889373886,112.38479110626113
18069,2013,1,22,20,0,20,0.05982418084,2,0,21910,6645,154.79,180.01,64.64731879846346,90.14268120153653
18070,2013,1,22,21,0,21,0.05993834913,2,0,20888,6379,132.48,154.79,60.14524235264772,72.33475764735226
18071,2013,1,22,22,0,22,0.06005251741,2,0,19533,6029,122.97,132.48,54.176246673508466,68.79375332649153
18072,2013,1,22,23,0,23,0.06016668569,2,0,18146,5591,97.91,122.97,48.06628578275852,49.84371421724148
18073,2013,1,23,0,0,0,0.06028085398,3,0,17128,5187,120.44,97.91,43.58182998839411,76.85817001160589
18074,2013,1,23,1,0,1,0.06039502226,3,0,16627,4980,96.44,120.44,41.374843394114585,55.06515660588541
18075,2013,1,23,2,0,2,0.06050919055,3,0,16364,4852,87.24,96.44,40.2162855611894,47.02371443881059
18076,2013,1,23,3,0,3,0.06062335883,3,0,16281,4796,87.46,87.24,39.85065704357422,47.60934295642577
18077,2013,1,23,4,0,4,0.06073752711,3,0,16603,4840,86.12,87.46,41.269119485406584,44.85088051459342
18078,2013,1,23,5,0,5,0.0608516954,3,0,17502,5101,89.09,86.12,45.22936089909381,43.86063910090619
18079,2013,1,23,6,0,6,0.06096586368,3,0,19237,5624,149.14,89.09,52.87231846610977,96.26768153389023
18080,2013,1,23,7,0,7,0.06108003197,3,0,20683,6207,167.3,149.14,59.24218396576688,108.05781603423313
18081,2013,1,23,8,0,8,0.06119420025,3,0,21242,6600,168.42,167.3,61.704670006090744,106.71532999390925
18082,2013,1,23,9,0,9,0.06130836854,3,0,21616,6872,157.17,168.42,63.352200916790444,93.81779908320954
18083,2013,1,23,10,0,10,0.06142253682,3,0,21810,6998,175.02,157.17,64.20680251218013,110.81319748781988
18084,2013,1,23,11,0,11,0.0615367051,3,0,21830,7049,173.61,175.02,64.29490576943678,109.31509423056323
18085,2013,1,23,12,0,12,0.06165087339,3,0,21713,7055,162.72,173.61,63.779501714485285,98.9404982855147
18086,2013,1,23,13,0,13,0.06176504167,3,0,21587,7038,162.15,162.72,63.22445119376828,98.92554880623172
18087,2013,1,23,14,0,14,0.06187920996,3,0,21424,7012,162.24,162.15,62.506409647126425,99.73359035287359
18088,2013,1,23,15,0,15,0.06199337824,3,0,21394,7012,150.35,162.24,62.374254761241424,87.97574523875858
18089,2013,1,23,16,0,16,0.06210754652,3,0,21735,7087,182.22,150.35,63.876415297467624,118.34358470253238
18090,2013,1,23,17,0,17,0.06222171481,3,0,22940,7246,225,182.22,69.18463654718187,155.81536345281813
18091,2013,1,23,18,0,18,0.06233588309,3,0,23403,7219,200.57,225,71.22422695267375,129.34577304732625
18092,2013,1,23,19,0,19,0.06245005138,3,0,23019,7033,191.95,200.57,69.53264441334571,122.41735558665428
18093,2013,1,23,20,0,20,0.06256421966,3,0,22340,6801,175.59,191.95,66.54153882948182,109.04846117051818
18094,2013,1,23,21,0,21,0.06267838794,3,0,21321,6529,168.18,175.59,62.052677872254584,106.12732212774543
18095,2013,1,23,22,0,22,0.06279255623,3,0,19966,6168,147.09,168.18,56.08368219311533,91.00631780688468
18096,2013,1,23,23,0,23,0.06290672451,3,0,18559,5720,98.52,147.09,49.88561804510872,48.634381954891275
18097,2013,1,24,0,0,0,0.0630208928,4,0,17785,5370,147.35,98.52,46.47602198927567,100.87397801072433
18098,2013,1,24,1,0,1,0.06313506108,4,0,17255,5149,131.71,147.35,44.14128567197397,87.56871432802603
18099,2013,1,24,2,0,2,0.06324922936,4,0,16986,5014,126.73,131.71,42.95629686187177,83.77370313812824
18100,2013,1,24,3,0,3,0.06336339765,4,0,16900,4955,126.22,126.73,42.577452855668106,83.6425471443319
18101,2013,1,24,4,0,4,0.06347756593,4,0,17259,5012,132.85,126.22,44.15890632342529,88.6910936765747
18102,2013,1,24,5,0,5,0.06359173422,4,0,18171,5273,160.03,132.85,48.17641485432936,111.85358514567065
18103,2013,1,24,6,0,6,0.0637059025,4,0,19904,5793,210,160.03,55.81056209561965,154.18943790438036
18104,2013,1,24,7,0,7,0.06382007078,4,0,21299,6355,225.69,210,61.95576428927226,163.73423571072775
18105,2013,1,24,8,0,8,0.06393423907,4,0,21819,6744,216.23,225.69,64.24644897794562,151.98355102205437
18106,2013,1,24,9,0,9,0.06404840735,4,0,22175,7019,213,216.23,65.81468695711433,147.18531304288567
18107,2013,1,24,10,0,10,0.06416257564,4,0,22353,7161,226.3,213,66.59880594669866,159.70119405330135
18108,2013,1,24,11,0,11,0.06427674392,4,0,22344,7220,225.18,226.3,66.55915948093318,158.62084051906683
18109,2013,1,24,12,0,12,0.0643909122,4,0,22195,7224,210,225.18,65.90279021437098,144.09720978562902
18110,2013,1,24,13,0,13,0.06450508049,4,0,22063,7208,202,210,65.32130871647698,136.67869128352302
18111,2013,1,24,14,0,14,0.06461924877,4,0,21891,7183,199,202,64.56362070406962,134.43637929593038
18112,2013,1,24,15,0,15,0.06473341706,4,0,21819,7174,206,199,64.24644897794562,141.75355102205438
18113,2013,1,24,16,0,16,0.06484758534,4,0,22106,7232,230.02,206,65.51073071957882,164.5092692804212
18114,2013,1,24,17,0,17,0.06496175362,4,0,23290,7379,276.13,230.02,70.72644354917355,205.40355645082644
18115,2013,1,24,18,0,18,0.06507592191,4,0,23823,7370,254.83,276.13,73.07439535506379,181.75560464493623
18116,2013,1,24,19,0,19,0.06519009019,4,0,23480,7189,242.54,254.83,71.56342449311191,170.97657550688808
18117,2013,1,24,20,0,20,0.06530425848,4,0,22850,6960,230.02,242.54,68.78817188952686,161.23182811047315
18118,2013,1,24,21,0,21,0.06541842676,4,0,21834,6683,229.78,230.02,64.31252642088813,165.46747357911187
18119,2013,1,24,22,0,22,0.06553259505,4,0,20492,6326,212.65,229.78,58.400797858965696,154.24920214103432
18120,2013,1,24,23,0,23,0.06564676333,4,0,19084,5879,143.29,212.65,52.19832854809626,91.09167145190372
18121,2013,1,25,0,0,0,0.06576093161,5,0,18014,5475,189.83,143.29,47.484804284864516,142.3451957151355
18122,2013,1,25,1,0,1,0.0658750999,5,0,17389,5237,177.04,189.83,44.73157749559363,132.30842250440637
18123,2013,1,25,2,0,2,0.06598926818,5,0,17069,5087,169.35,177.04,43.32192537948695,126.02807462051305
18124,2013,1,25,3,0,3,0.06610343647,5,0,16950,5017,167.69,169.35,42.79771099880977,124.89228900119022
18125,2013,1,25,4,0,4,0.06621760475,5,0,17305,5062,173.25,167.69,44.36154381511563,128.88845618488438
18126,2013,1,25,5,0,5,0.06633177303,5,0,18151,5316,189.27,173.25,48.088311597072696,141.1816884029273
18127,2013,1,25,6,0,6,0.06644594132,5,0,19885,5826,227.66,189.27,55.72686400122581,171.9331359987742
18128,2013,1,25,7,0,7,0.0665601096,5,0,21285,6371,270.36,227.66,61.89409200919258,208.46590799080744
18129,2013,1,25,8,0,8,0.06667427789,5,0,21816,6761,284.49,270.36,64.23323348935713,220.25676651064288
18130,2013,1,25,9,0,9,0.06678844617,5,0,22182,7040,259.87,284.49,65.84552309715414,194.02447690284586
18131,2013,1,25,10,0,10,0.06690261445,5,0,22363,7193,262.68,259.87,66.64285757532699,196.03714242467302
18132,2013,1,25,11,0,11,0.06701678274,5,0,22327,7250,243.53,262.68,66.48427171226498,177.04572828773502
18133,2013,1,25,12,0,12,0.06713095102,5,0,22126,7240,229.57,243.53,65.5988339768355,163.9711660231645
18134,2013,1,25,13,0,13,0.06724511931,5,0,21963,7205,229.56,229.57,64.88079243019362,164.67920756980638
18135,2013,1,25,14,0,14,0.06735928759,5,0,21738,7166,228.6,229.56,63.889630786056124,164.71036921394386
18136,2013,1,25,15,0,15,0.06747345587,5,0,21589,7135,228.93,228.6,63.233261519493944,165.69673848050607
18137,2013,1,25,16,0,16,0.06758762416,5,0,21801,7178,232.81,228.93,64.16715604641462,168.64284395358538
18138,2013,1,25,17,0,17,0.06770179244,5,0,22817,7291,291.62,232.81,68.64280151505338,222.97719848494663
